gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000137177	1314.093	-0.138051	0.08184419	0.08602785	0.1580109
ENSG00000137185	423.6461	0.4130351	0.11308964	0.0001548487	0.0005043155
ENSG00000137193	767.4078	-0.1623903	0.08621149	0.05473581	0.1071076
ENSG00000137198	192.0352	0.5195062	0.1687024	0.0008761712	0.002528475
ENSG00000137200	4263.341	-0.1183604	0.04909517	0.01526063	0.03478213
ENSG00000137203	2416.198	0.2651456	0.05489248	1.116552e-06	4.689134e-06
ENSG00000137204	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000137207	2254.529	0.1503099	0.05718768	0.00802184	0.01945717
ENSG00000137210	3751.898	-0.3785185	0.04490754	2.32503e-17	2.076995e-16
ENSG00000137216	1421.754	0.3075246	0.07089569	1.094212e-05	4.134211e-05
ENSG00000137218	241.7786	0.6748955	0.15267393	2.434726e-06	9.928338e-06
ENSG00000137221	1351.995	-0.4520894	0.08117102	1.403288e-08	7.029185e-08
ENSG00000137225	0.6447302	0.107813	0.6391831	0.401951	NA
ENSG00000137252	1.559261	0.2522071	0.6553046	0.1594968	0.263677
ENSG00000137261	58.7718	0.09272326	0.2604413	0.669488	0.7794317
ENSG00000137265	9.877052	-0.05688624	0.42518168	0.8184014	0.8889004
ENSG00000137266	898.044	0.1913197	0.08561661	0.02269379	0.04942637
ENSG00000137267	2193.499	-0.7377133	0.07069583	3.524203e-26	4.832911e-25
ENSG00000137269	872.2844	-0.02023398	0.08112185	0.7997074	0.8765428
ENSG00000137270	3.434213	-0.3316905	0.59103588	0.1553467	0.2581119
ENSG00000137273	2115.279	0.4034518	0.05839315	3.053635e-12	2.012499e-11
ENSG00000137274	609.6167	0.6421262	0.0997884	3.655651e-11	2.235641e-10
ENSG00000137275	1378.849	-0.1350862	0.06779968	0.04373	0.08802248
ENSG00000137285	6835.508	-0.09697325	0.03988422	0.0146261	0.0334881
ENSG00000137288	1628.096	-0.02629844	0.06887919	0.6990977	0.8030815
ENSG00000137309	16446.98	-0.4075511	0.03498574	1.449726e-31	2.447452e-30
ENSG00000137310	2229.263	0.0947238	0.05231011	0.06818041	0.1295445
ENSG00000137312	3490.364	0.1099718	0.04964278	0.02577292	0.05536209
ENSG00000137331	125.1714	0.3404485	0.21269429	0.07096195	0.1341365
ENSG00000137337	5765.262	0.002268735	0.04835061	0.9623473	0.9798437
ENSG00000137338	590.6376	-0.2681602	0.1018449	0.006776725	0.01668286
ENSG00000137343	712.952	-0.2360094	0.09322294	0.009561262	0.02281735
ENSG00000137364	1345.144	-0.4384938	0.0696241	1.725903e-10	1.005865e-09
ENSG00000137393	120.5244	0.4099042	0.19729749	0.02109977	0.04635269
ENSG00000137404	682.9134	0.393532	0.09792462	3.684663e-05	0.0001304591
ENSG00000137409	7477.256	0.1093856	0.03625073	0.002462714	0.006600242
ENSG00000137411	2947.808	0.1977241	0.05282111	0.0001624328	0.0005269154
ENSG00000137413	1506.471	0.05828065	0.06689889	0.3781114	0.5195882
ENSG00000137414	2861.677	-0.03463993	0.04976068	0.4835379	0.6225138
ENSG00000137434	8.086607	0.05002429	0.4465725	0.8369525	0.9017705
ENSG00000137440	2.21016	-0.05941889	0.54479428	0.7637692	0.8516129
ENSG00000137441	0.3162481	0.04226978	0.64287123	0.6772016	NA
ENSG00000137449	308.0009	-0.09162747	0.13216896	0.4680688	0.6068476
ENSG00000137460	107.099	-0.2311026	0.2036774	0.2053117	0.3236553
ENSG00000137462	0.3472952	-0.004976465	0.63956718	0.9604017	NA
ENSG00000137463	900.1204	0.3631499	0.08567764	1.524749e-05	5.669631e-05
ENSG00000137473	2.852843	-0.02054937	0.52229438	0.9220505	0.9552607
ENSG00000137474	25.73767	-0.3878104	0.38123831	0.1370407	0.2330125
ENSG00000137478	978.1192	0.4338304	0.08741147	3.984994e-07	1.744621e-06
ENSG00000137486	1019.627	0.4378014	0.07589069	4.564531e-09	2.37763e-08
ENSG00000137491	0.9534051	0.05214773	0.61207854	0.7069824	NA
ENSG00000137492	3373.973	0.6062992	0.05340604	2.493495e-30	4.045512e-29
ENSG00000137494	509.0269	0.308423	0.109867	0.003724571	0.009642457
ENSG00000137496	198.6869	0.2721652	0.1656084	0.07703522	0.1440127
ENSG00000137497	7062.423	0.4367529	0.05349913	1.87958e-16	1.596341e-15
ENSG00000137500	1122.932	0.7277209	0.07596309	2.075337e-22	2.387504e-21
ENSG00000137501	92.64675	0.966812	0.31284657	0.0001018816	0.0003398879
ENSG00000137502	386.7208	0.2788144	0.17174522	0.07903778	0.1471704
ENSG00000137504	3323.106	0.3273344	0.0656391	4.50629e-07	1.960783e-06
ENSG00000137507	15.6479	0.9655872	0.59225667	0.003886028	0.01003572
ENSG00000137509	2745.41	0.4723009	0.05106335	1.191126e-20	1.253921e-19
ENSG00000137513	1248.256	0.2328974	0.06923289	0.0006554663	0.001932246
ENSG00000137522	893.8086	0.1760466	0.08893926	0.04324937	0.08717433
ENSG00000137547	2269.395	-0.5924205	0.06296277	1.812231e-21	1.997346e-20
ENSG00000137558	48.5276	-1.226678	0.39435477	2.988868e-05	0.0001073744
ENSG00000137561	34.89432	0.1494042	0.31202535	0.5323692	0.6663941
ENSG00000137563	2056.053	-0.05085177	0.05993365	0.3917589	0.5335993
ENSG00000137571	175.0297	-0.1304491	0.17077042	0.409547	0.5513517
ENSG00000137573	141.4761	0.4238622	0.27748664	0.06142974	0.1185246
ENSG00000137574	1350.533	-0.2625387	0.06693658	7.186203e-05	0.0002448102
ENSG00000137575	3920.879	0.08762363	0.04500007	0.05028691	0.09961223
ENSG00000137601	2566.023	0.4115316	0.05285669	4.26692e-15	3.383025e-14
ENSG00000137628	266.87	1.581495	0.18673819	1.45114e-19	1.440369e-18
ENSG00000137642	725.7365	0.6981589	0.09559323	6.684026e-14	4.922665e-13
ENSG00000137656	684.4668	0.4410597	0.10103111	7.0925e-06	2.73738e-05
ENSG00000137672	46.16641	1.761044	0.39611011	5.05026e-08	2.411469e-07
ENSG00000137673	0.3170037	-0.004362052	0.63955417	0.9652868	NA
ENSG00000137691	92.48172	1.798071	0.26688778	1.282433e-13	9.295952e-13
ENSG00000137692	3017.964	-0.4198867	0.05705788	1.117195e-13	8.119533e-13
ENSG00000137693	4132.535	0.1587335	0.04673047	0.0006343856	0.001875616
ENSG00000137699	1.268227	0.0608492	0.59446392	0.6995325	NA
ENSG00000137700	3791.004	0.4754518	0.07209893	2.211987e-11	1.369843e-10
ENSG00000137709	2.058635	-0.006213947	0.54396592	0.9746401	0.9862602
ENSG00000137710	6558.376	0.4416391	0.04593474	3.978792e-22	4.523032e-21
ENSG00000137713	2254.042	-0.5451641	0.06082173	1.334256e-19	1.329136e-18
ENSG00000137714	1357.671	-0.01650588	0.07329215	0.819359	0.8892866
ENSG00000137720	278.3089	0.6609396	0.13797648	4.425312e-07	1.927828e-06
ENSG00000137726	580.774	1.749465	0.1134982	1.359745e-55	5.254426e-54
ENSG00000137727	143.7227	1.827904	0.20981199	3.096891e-20	3.191635e-19
ENSG00000137731	0.3809143	0.04378909	0.64300398	0.6670104	NA
ENSG00000137745	3.576384	-0.1043042	0.51521786	0.6352972	0.7540523
ENSG00000137747	18.2373	0.7040469	0.47161887	0.01643455	0.03717739
ENSG00000137752	0.5614544	-0.0422554	0.63498002	0.7038256	NA
ENSG00000137757	0.1900498	-0.02852766	0.64136154	0.7763441	NA
ENSG00000137760	915.0283	-0.5641412	0.08590712	2.019706e-11	1.254287e-10
ENSG00000137764	928.7686	0.05481752	0.08541139	0.5130454	0.6488792
ENSG00000137766	0.572991	-0.08971793	0.64550965	0.4357543	NA
ENSG00000137767	113.5662	0.4461073	0.21353526	0.01828408	0.04082556
ENSG00000137770	2959.326	-0.7231528	0.07470355	7.973837e-23	9.373613e-22
ENSG00000137776	3145.07	-0.8667367	0.06005239	3.575414e-48	1.133499e-46
ENSG00000137801	21.86839	0.1036324	0.37276104	0.679814	0.7874893
ENSG00000137802	721.1077	-0.7642897	0.12104802	4.758495e-11	2.888479e-10
ENSG00000137804	4366.462	-0.8196017	0.05254629	1.073492e-55	4.155542e-54
ENSG00000137806	615.0746	-0.7915733	0.10106247	7.519211e-16	6.199978e-15
ENSG00000137807	3585.361	-0.7929368	0.05114198	5.225431e-55	2.001721e-53
ENSG00000137809	25.36945	2.623234	0.5825021	1.180711e-08	5.956191e-08
ENSG00000137812	1823.417	-0.5721126	0.0664128	2.719104e-18	2.550894e-17
ENSG00000137814	1382.287	-0.9439928	0.08124922	2.3755e-32	4.127198e-31
ENSG00000137815	3625.835	-0.730778	0.06079667	5.93731e-34	1.095374e-32
ENSG00000137817	1635.915	-0.2916635	0.07565809	9.02162e-05	0.0003034483
ENSG00000137818	32629.32	-0.6501236	0.03956745	3.422123e-61	1.522362e-59
ENSG00000137819	410.0111	0.4478098	0.12356226	0.0001569309	0.0005103433
ENSG00000137821	557.7627	0.1974234	0.1446505	0.1491552	0.2498911
ENSG00000137822	2254.262	-0.8767697	0.0669958	4.115483e-40	9.743361e-39
ENSG00000137824	1142.552	-0.9045938	0.07336476	5.617301e-36	1.120667e-34
ENSG00000137825	211.3872	-0.7648478	0.1684724	9.278705e-07	3.92588e-06
ENSG00000137831	2827.311	0.1773436	0.05296503	0.0007425861	0.002168497
ENSG00000137834	1540.178	-0.6978541	0.06636561	1.788455e-26	2.497611e-25
ENSG00000137841	19.45197	0.1141611	0.38279533	0.650299	0.7655168
ENSG00000137842	470.5067	-0.5688136	0.11773587	5.130498e-07	2.22013e-06
ENSG00000137843	14.4553	-0.06330873	0.4231007	0.7986944	0.8758171
ENSG00000137845	2192.53	-0.353951	0.05576499	1.533463e-10	8.967893e-10
ENSG00000137857	0.8528446	0.09939055	0.62580621	0.4710554	NA
ENSG00000137868	62.39749	0.2690163	0.25227114	0.2065728	0.3253179
ENSG00000137869	0.1605971	0.0187898	0.64031258	0.8514113	NA
ENSG00000137871	453.653	-0.3376007	0.14820697	0.01564889	0.0355642
ENSG00000137872	287.6201	-0.4331985	0.19646128	0.01445359	0.03314128
ENSG00000137876	4347.869	0.2509486	0.04838487	1.794555e-07	8.122431e-07
ENSG00000137877	8.051805	-1.268873	0.99953764	0.001459092	0.004063469
ENSG00000137878	4.796162	-0.06896538	0.52189156	0.7460176	0.8390702
ENSG00000137880	264.2091	-0.4619008	0.13843333	0.0004367835	0.001324396
ENSG00000137936	318.521	-0.1233125	0.12388151	0.3000821	0.4376078
ENSG00000137941	651.8192	0.9920162	0.1226574	3.173389e-17	2.814342e-16
ENSG00000137942	1579.405	0.2726478	0.06417635	1.737888e-05	6.419972e-05
ENSG00000137944	1253.706	0.1878831	0.06825727	0.005321781	0.0133635
ENSG00000137947	890.4719	-0.345335	0.09265423	0.0001357259	0.0004457861
ENSG00000137955	2499.961	-0.42084	0.0700821	1.144986e-09	6.258143e-09
ENSG00000137959	16.37624	-0.1381003	0.41510875	0.583107	0.7108428
ENSG00000137960	2.014421	-0.1284426	0.57462957	0.4940791	0.632505
ENSG00000137962	1112.632	-0.4417364	0.07687529	5.16635e-09	2.679096e-08
ENSG00000137965	0.3289938	0.04332317	0.64305896	0.6697583	NA
ENSG00000137968	753.6203	0.3193878	0.08637063	0.0001606831	0.0005216232
ENSG00000137970	270.0219	0.02936953	0.22842985	0.8826546	0.9303171
ENSG00000137975	0.4670811	0.08034149	0.63806754	0.5000545	NA
ENSG00000137992	1127.785	-0.219594	0.07283437	0.002227506	0.006007813
ENSG00000137996	1531.96	0.4013152	0.06385627	2.065081e-10	1.19753e-09
ENSG00000138002	1442.395	0.3641806	0.08998747	3.500992e-05	0.0001243151
ENSG00000138018	3202.773	-0.2997409	0.05927792	3.302508e-07	1.456232e-06
ENSG00000138028	4.396201	0.3347226	0.59893304	0.1482965	0.2486635
ENSG00000138029	2392.869	-0.1457754	0.05215699	0.004876765	0.01234295
ENSG00000138030	639.6882	-0.01731362	0.08861915	0.8419528	0.9047282
ENSG00000138031	2137.89	-0.1364537	0.06197303	0.0261355	0.05606999
ENSG00000138032	1366.153	-0.3418816	0.08143339	1.907826e-05	7.010188e-05
ENSG00000138035	2231.37	-0.7756276	0.05617449	4.020242e-44	1.097855e-42
ENSG00000138036	642.1745	0.4397958	0.0959118	2.550657e-06	1.037998e-05
ENSG00000138039	0.1562494	-0.02852766	0.64136154	0.7763441	NA
ENSG00000138050	546.1366	-0.4055092	0.09674408	1.697309e-05	6.27848e-05
ENSG00000138061	1312.233	0.02730539	0.06696415	0.6799451	0.7875585
ENSG00000138069	3644.293	-0.1881979	0.05041788	0.0001711994	0.0005530421
ENSG00000138071	13790.4	-0.2657784	0.03139135	2.078443e-17	1.862748e-16
ENSG00000138073	2425.514	-0.6091714	0.05257682	1.659107e-31	2.794519e-30
ENSG00000138074	2357.026	-1.428705	0.05944007	6.008623e-130	1.052224e-127
ENSG00000138075	0.9234674	0.06371935	0.60436603	0.6683972	NA
ENSG00000138078	3428.761	0.1676183	0.04805557	0.0004490738	0.00135942
ENSG00000138079	27.05393	0.1196606	0.33245311	0.6251405	0.7461626
ENSG00000138080	76.95629	-0.3679971	0.23081898	0.0662182	0.1264041
ENSG00000138081	1806.614	-0.1691937	0.06985071	0.01413891	0.03251093
ENSG00000138083	13.95493	0.4915525	0.44888848	0.07398192	0.1390706
ENSG00000138085	1591.834	-0.1712263	0.06614567	0.008823726	0.02120404
ENSG00000138092	1696.899	-0.3569934	0.07907513	4.36863e-06	1.734014e-05
ENSG00000138095	8636.823	-0.2083698	0.03947346	1.152948e-07	5.318794e-07
ENSG00000138100	7.621766	0.0522861	0.45264228	0.8285943	0.8957831
ENSG00000138101	666.0596	0.6690072	0.09552928	6.700827e-13	4.598872e-12
ENSG00000138107	5796.148	-0.4469109	0.04450555	5.650755e-24	7.01654e-23
ENSG00000138109	11.58628	0.2573651	0.4982606	0.2967727	0.433719
ENSG00000138111	506.9084	-0.2175502	0.13758417	0.09636738	0.1741479
ENSG00000138115	1.845513	0.02270841	0.55385643	0.9041519	0.9439792
ENSG00000138119	166.3362	0.1995567	0.1636063	0.1904662	0.3041202
ENSG00000138131	115.4694	2.112326	0.24073823	2.915035e-20	3.011247e-19
ENSG00000138134	208.384	-0.3590216	0.16728587	0.02066065	0.04547403
ENSG00000138135	0.4572134	0.01764332	0.63679343	0.8662211	NA
ENSG00000138136	111.7948	-0.2587075	0.20021378	0.1506271	0.2518441
ENSG00000138138	3684.198	0.07183386	0.04456954	0.1052123	0.1875292
ENSG00000138152	2.180294	0.5268072	0.8615345	0.01956972	0.04334965
ENSG00000138160	6438.291	-0.2666873	0.03777606	1.369289e-12	9.20858e-12
ENSG00000138161	17.53984	-0.02226914	0.39267634	0.9291749	0.9599328
ENSG00000138162	752.7207	0.3034239	0.14207255	0.024144	0.05222403
ENSG00000138166	175.3904	0.1244976	0.16458015	0.4166906	0.5585153
ENSG00000138172	5.022534	-0.6599479	0.70659149	0.02322295	0.05045932
ENSG00000138175	1372.807	0.01046755	0.0724617	0.883575	0.9307783
ENSG00000138180	1918.958	-0.1744263	0.05636904	0.001805066	0.004954445
ENSG00000138182	2784.04	-0.28779	0.07273933	5.975424e-05	0.0002057549
ENSG00000138185	167.848	0.04203822	0.16614337	0.7856717	0.8665207
ENSG00000138190	1553.078	-0.306316	0.07375058	2.492028e-05	9.033033e-05
ENSG00000138193	607.1052	1.204711	0.10909818	3.305683e-30	5.335763e-29
ENSG00000138231	948.7431	-0.4923759	0.07840938	1.672102e-10	9.760563e-10
ENSG00000138246	1816.184	-0.1848338	0.06466829	0.003850851	0.009949663
ENSG00000138271	0.1914305	-0.02852766	0.64136154	0.7763441	NA
ENSG00000138279	2834.025	-0.3285594	0.05596614	3.190497e-09	1.680079e-08
ENSG00000138286	596.3171	1.213403	0.1135286	1.528975e-28	2.315499e-27
ENSG00000138303	1474.876	0.08431138	0.07458517	0.2514092	0.3813656
ENSG00000138308	1.91074	0.313427	0.68290579	0.1020036	0.1827319
ENSG00000138311	69.54046	-0.3363077	0.24850788	0.1108452	0.1956327
ENSG00000138316	4.112254	0.1453763	0.51544471	0.5179168	0.653287
ENSG00000138326	25705.95	-0.593243	0.04094245	5.12796e-48	1.618719e-46
ENSG00000138336	934.6006	-0.1501462	0.11238972	0.1672498	0.274234
ENSG00000138346	2074.5	-0.06213221	0.0583773	0.2829091	0.4182786
ENSG00000138347	7.859477	0.4492771	0.57904637	0.08804495	0.1611674
ENSG00000138356	4.696264	0.1644795	0.52799623	0.458573	0.5988644
ENSG00000138363	4372.201	-0.7450093	0.04301682	6.825738e-68	3.58595e-66
ENSG00000138375	1088.726	0.1480775	0.07228691	0.03781236	0.07761928
ENSG00000138376	954.6597	0.4054066	0.08219077	5.012992e-07	2.173117e-06
ENSG00000138378	94.60986	0.3913533	0.21949058	0.04263229	0.08611934
ENSG00000138379	3.20366	-0.1586783	0.54111693	0.459263	0.5992291
ENSG00000138380	198.3336	1.739327	0.2084147	5.67061e-19	5.485401e-18
ENSG00000138381	2697.558	-0.3875753	0.06265085	3.997734e-10	2.268776e-09
ENSG00000138382	1308.065	-0.2611345	0.06702557	8.024439e-05	0.0002718969
ENSG00000138385	9231.739	-0.8729781	0.03991636	5.43916e-107	6.630667e-105
ENSG00000138386	1386.096	0.3204777	0.08122747	5.888553e-05	0.0002031123
ENSG00000138395	12.70133	0.05165525	0.4027348	0.8365063	0.9015538
ENSG00000138398	4882.924	-0.5470627	0.07061003	3.921725e-15	3.117178e-14
ENSG00000138399	1062.562	-0.5191584	0.10424664	2.846011e-07	1.264798e-06
ENSG00000138400	44.90913	1.004979	0.35736279	0.0002026556	0.0006482453
ENSG00000138411	163.6943	0.2928691	0.23595923	0.1501226	0.2511719
ENSG00000138413	1915.405	-0.5276051	0.06193898	7.2481e-18	6.638826e-17
ENSG00000138430	5532.048	0.32252	0.04381282	1.358691e-13	9.832577e-13
ENSG00000138433	1277.981	0.4527341	0.06669866	6.291266e-12	4.05897e-11
ENSG00000138434	2130.918	-0.1360598	0.05822136	0.01837948	0.04100952
ENSG00000138439	1017.458	-0.3879886	0.08156734	1.265805e-06	5.293782e-06
ENSG00000138442	2202.316	-0.5405094	0.09814147	1.532167e-08	7.634348e-08
ENSG00000138443	4126.847	0.4481606	0.04535906	2.855655e-23	3.437535e-22
ENSG00000138448	2769.526	-0.03401946	0.05718598	0.5485279	0.6809535
ENSG00000138449	184.2415	0.09782877	0.16680994	0.5281699	0.6625772
ENSG00000138459	1142.671	0.4448204	0.0911742	5.947012e-07	2.559408e-06
ENSG00000138463	369.3572	-0.3308769	0.12813644	0.006940774	0.01705057
ENSG00000138468	472.4193	0.2503918	0.10573202	0.01467683	0.03359337
ENSG00000138495	645.5263	-0.3550312	0.09299682	9.254433e-05	0.0003105689
ENSG00000138496	383.5598	0.9331153	0.12904947	3.51976e-14	2.644314e-13
ENSG00000138587	345.1793	0.7002457	0.12394298	3.698843e-09	1.937217e-08
ENSG00000138592	1922.798	-0.4211178	0.06288343	1.277427e-11	8.044072e-11
ENSG00000138593	1224.137	-0.2624832	0.07398224	0.0003172465	0.000984535
ENSG00000138594	2066.667	-0.4865899	0.05571129	1.241796e-18	1.180027e-17
ENSG00000138600	1529.066	0.1146015	0.07398869	0.1161162	0.2034869
ENSG00000138604	1800.722	-0.7795479	0.05995812	2.056164e-39	4.677244e-38
ENSG00000138606	305.4747	-0.03652141	0.13940935	0.782878	0.8644882
ENSG00000138613	503.6875	-0.5887391	0.10720676	1.419536e-08	7.10412e-08
ENSG00000138614	3678.417	-0.592556	0.05146613	4.102035e-31	6.805369e-30
ENSG00000138615	4.424445	0.1745372	0.53297943	0.4302378	0.5709799
ENSG00000138617	672.0142	-0.4364419	0.09755665	4.360671e-06	1.731477e-05
ENSG00000138621	555.2064	-0.1279364	0.1020699	0.1976935	0.3137078
ENSG00000138622	48.46501	0.4243003	0.32273438	0.0845544	0.1558195
ENSG00000138623	112.06	0.09665854	0.20289402	0.595475	0.7217333
ENSG00000138629	1948.119	-0.6996179	0.07234954	9.743471e-23	1.140529e-21
ENSG00000138639	78.06913	0.6564825	0.26080394	0.002680774	0.007139562
ENSG00000138640	940.8561	0.06085276	0.07891237	0.4331899	0.573833
ENSG00000138641	660.6033	-0.1324522	0.09745406	0.1634855	0.2690815
ENSG00000138642	299.9377	0.5882431	0.14260492	1.282326e-05	4.803174e-05
ENSG00000138646	861.1196	0.3815163	0.09123952	1.880914e-05	6.918214e-05
ENSG00000138650	364.1628	-0.3742298	0.12289091	0.001506535	0.004184504
ENSG00000138653	31.91025	0.184444	0.32691209	0.4499007	0.5899131
ENSG00000138658	981.0607	0.5795454	0.10003528	2.55072e-09	1.352924e-08
ENSG00000138660	1395.356	-0.3510586	0.06822879	1.870334e-07	8.44809e-07
ENSG00000138663	2050.383	-0.3330785	0.05614225	2.170919e-09	1.159277e-08
ENSG00000138668	19929.38	-0.5810329	0.03035998	4.628507e-82	3.337517e-80
ENSG00000138669	16.62298	-0.6867526	0.49460968	0.0201721	0.04455008
ENSG00000138670	140.7594	-0.4021315	0.19626246	0.02309311	0.05020686
ENSG00000138674	3609.929	-0.1649439	0.07236596	0.02082768	0.0458234
ENSG00000138675	70.64365	-0.3147849	0.25184519	0.1390709	0.2360462
ENSG00000138678	311.5729	0.16453	0.17561619	0.3095408	0.4477525
ENSG00000138685	776.4112	-0.1273428	0.086796	0.1345365	0.2294973
ENSG00000138686	1339.961	0.01389669	0.06938093	0.8392802	0.9031788
ENSG00000138688	1542.38	0.4250473	0.08008775	6.558419e-08	3.097421e-07
ENSG00000138696	281.9439	0.0459571	0.15513944	0.7524398	0.8434348
ENSG00000138698	1353.004	-0.05149381	0.08383064	0.5315833	0.6656859
ENSG00000138709	1036.269	-0.4112741	0.08476204	7.429071e-07	3.173716e-06
ENSG00000138722	1.745591	0.1258787	0.57949158	0.4933819	0.6320524
ENSG00000138735	708.2389	0.1180581	0.14093222	0.3775431	0.5189688
ENSG00000138738	199.4673	-0.5594296	0.16838427	0.0003314329	0.001025244
ENSG00000138741	137.1211	0.7963928	0.2194529	3.76415e-05	0.0001331452
ENSG00000138744	16.06775	-0.4851155	0.47927836	0.07899208	0.1470977
ENSG00000138750	1983.804	-0.004873947	0.05893135	0.9334902	0.9626855
ENSG00000138756	776.0457	-0.2064718	0.11677376	0.06675119	0.1272014
ENSG00000138757	8336.466	-0.4132396	0.03984643	2.073187e-25	2.74579e-24
ENSG00000138758	7248.995	-0.0399676	0.03512997	0.2537192	0.3839986
ENSG00000138759	781.5469	0.0679038	0.102179	0.4946841	0.6328022
ENSG00000138760	3523.365	0.4475378	0.05387996	5.560846e-17	4.859409e-16
ENSG00000138764	1446.41	0.2857782	0.07119467	4.70687e-05	0.0001643048
ENSG00000138767	1423.979	0.06780503	0.06846704	0.3161031	0.4549808
ENSG00000138768	3313.262	0.3027965	0.05048195	1.540144e-09	8.317003e-09
ENSG00000138769	241.6553	0.6138251	0.14533249	7.569974e-06	2.914017e-05
ENSG00000138771	572.4359	0.02867267	0.11050109	0.7888185	0.868778
ENSG00000138772	188.3012	1.027385	0.17350966	1.304302e-10	7.658173e-10
ENSG00000138777	1717.066	0.1617641	0.07489867	0.02837723	0.06024088
ENSG00000138778	2995.156	-0.1446762	0.06926162	0.03439529	0.07152314
ENSG00000138780	1193.733	-0.3663538	0.07526824	7.651872e-07	3.265105e-06
ENSG00000138785	797.8182	-0.1791636	0.08399185	0.02975285	0.06281663
ENSG00000138792	190.275	0.513902	0.17971522	0.001801798	0.004946705
ENSG00000138794	545.4163	0.12097	0.09828104	0.2067982	0.3256264
ENSG00000138795	631.2012	0.04138045	0.09317568	0.6496499	0.7651485
ENSG00000138796	2212.555	0.4540322	0.06476347	1.307176e-12	8.804282e-12
ENSG00000138798	45.3454	0.8946382	0.40666742	0.001781103	0.004895371
ENSG00000138801	1623.718	0.2165659	0.0638791	0.000609194	0.001807917
